Id;Fold;Type;Band;TruePositiveScore;FalseNegativeScore;TrueNegativeScore;FalsePositiveScore;IoUScore;Min;Max
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;red;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;veg_red_1;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;veg_red_2;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;veg_red_3;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;nir;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;veg_red_4;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;water_vapour;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;swir_1;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
483143d9-7abb-4791-a64e-cceea6f1263d_1;3;diff;swir_2;641,8822369202971;496,1177627444267;114290,25969040394;146715,7402967885;0,0043413324250931706;-0,3037000000476837;0,2555999755859375
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;coastal_aerosol;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;blue;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;green;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;red;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;veg_red_1;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;veg_red_2;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;veg_red_3;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;nir;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;veg_red_4;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;water_vapour;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;swir_1;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_0;2;diff;swir_2;2095,7093573361635;1629,2906413078308;114807,99605864286;143611,00389631512;0,014224013831882305;-0,19010001420974731;0,12789997458457947
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;coastal_aerosol;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;blue;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;green;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;red;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;veg_red_1;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;veg_red_2;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;veg_red_3;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;nir;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;veg_red_4;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;water_vapour;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;swir_1;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4cdaac91-4a11-42aa-b704-597eac54cbd5_1;2;diff;swir_2;2453,2417301135138;2911,75826215744;138273,60847979784;118505,39120730152;0,01980490822993365;-0,24059998989105225;0,27090001106262207
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;coastal_aerosol;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;blue;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;green;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;red;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;veg_red_1;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;veg_red_2;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;veg_red_3;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;nir;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;veg_red_4;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;water_vapour;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;swir_1;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_0;4;diff;swir_2;673,2046832889318;1058,795316040516;158707,43616777658;101704,56393667962;0,006508382120131226;-0,17829999327659607;0,2897000014781952
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;coastal_aerosol;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;blue;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;green;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;red;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;veg_red_1;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;veg_red_2;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;veg_red_3;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;nir;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;veg_red_4;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;water_vapour;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;swir_1;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4dd7c9c7-8fee-4e6a-9e20-aefd4c668ba1_1;4;diff;swir_2;2983,405677691102;3059,594323217869;129140,54373764992;126960,45624998712;0,022431038724762476;-0,3199000060558319;0,3084999918937683
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;coastal_aerosol;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;blue;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;green;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;red;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;veg_red_1;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;veg_red_2;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
4ee04e32-1dcd-416a-8e2d-fc04fe9ad3f3_0;3;diff;veg_red_3;930,8030564263463;1177,1969416737556;143057,54228526354;116978,4576807078;0,007816195683113245;-0,09160000085830688;0,1242000013589859
